area_sqft,bedrooms,bathrooms,distance_city_km,age_years,location_score,price
1181.5,1,1,0.5,42.2,3,2433376.0
1335.4,1,3,0.86,1.8,2,2741074.0
1188.3,3,1,0.61,16.8,7,2757766.0
628.1,1,2,2.82,2.1,9,2021284.0
1714.0,3,2,1.19,11.2,6,3592472.0
1846.2,1,3,1.74,11.5,5,4111942.0
1628.0,1,1,3.19,0.7,1,2952347.0
1001.8,5,3,1.34,46.2,3,2422611.0
1329.5,5,3,1.41,24.6,9,3474813.0
1397.7,1,2,8.95,5.4,8,3235540.0
1609.6,4,3,3.97,2.1,9,3753571.0
1633.9,4,2,9.72,6.4,8,3862329.0
1143.0,1,1,3.61,33.7,1,2101129.0
1428.7,4,3,12.0,2.1,8,3476619.0
1560.0,1,3,1.47,6.4,8,3605210.0
1909.5,5,1,4.79,10.2,5,4045088.0
1646.6,2,3,3.5,0.5,6,3501557.0
1676.2,3,1,12.55,4.7,2,3186770.0
1429.3,4,2,2.71,13.6,1,2767456.0
1893.7,4,2,9.65,5.9,8,4144945.0
1543.4,5,3,4.15,30.7,7,3619163.0
1098.6,4,2,6.16,41.4,4,2463278.0
1891.2,1,2,10.9,8.7,7,4020152.0
1644.3,1,1,25.0,11.4,2,2998254.0
1244.9,2,2,6.57,14.9,2,2490845.0
1232.2,2,2,1.89,16.4,7,2953681.0
1503.8,2,2,1.78,1.0,3,3086102.0
1562.1,1,1,1.85,0.8,6,3387937.0
1469.1,2,3,0.52,30.1,7,3550199.0
1509.0,2,1,0.5,3.7,7,3297718.0
1995.0,1,3,4.35,13.2,10,4486352.0
1775.0,5,3,8.32,14.7,4,3774090.0
1466.7,4,2,0.5,2.7,3,2942610.0
1729.5,3,2,4.18,21.5,1,3449429.0
1038.6,1,1,2.32,30.1,7,2501844.0
1539.3,1,1,11.15,5.0,9,3619631.0
2033.3,3,1,0.79,31.5,1,3981608.0
1323.7,3,2,4.14,1.3,5,2987334.0
1103.3,2,3,17.69,24.2,4,2068393.0
1171.8,3,1,2.12,15.3,10,3110322.0
1018.6,4,3,6.77,13.1,2,2185195.0
1125.3,4,2,10.7,3.9,7,2622870.0
1270.3,4,2,1.03,6.7,7,2901244.0
908.1,4,2,24.48,36.2,8,2422210.0
1405.5,4,2,8.29,9.4,3,2754933.0
1715.8,2,3,0.74,13.5,6,4021330.0
1082.3,1,3,1.86,41.2,4,2377166.0
1931.7,3,1,4.9,9.4,3,3961486.0
1578.8,1,3,10.81,7.4,4,3198553.0
1760.7,3,3,1.08,33.6,1,3505144.0
1169.8,2,3,6.57,36.3,7,2771990.0
1699.1,2,1,1.58,6.6,7,3869316.0
1017.8,5,3,8.18,13.4,7,2398295.0
1711.6,5,3,5.75,49.8,2,3523149.0
1460.1,2,3,3.7,0.9,1,2899626.0
1593.6,2,2,5.25,0.6,9,3709391.0
988.5,3,3,10.46,10.9,2,1990885.0
1086.7,2,1,2.44,5.2,5,2414850.0
1609.0,1,1,7.33,13.1,5,3317284.0
1068.1,3,1,0.87,19.3,8,2897630.0
1562.1,2,1,6.04,1.1,1,2844335.0
921.5,3,2,6.94,32.1,7,2126618.0
1696.9,3,1,2.93,4.9,3,3704608.0
968.6,4,2,7.89,7.2,2,2114358.0
1593.3,5,2,4.07,6.2,5,3461180.0
1619.0,3,2,13.77,27.5,4,3427302.0
1156.1,3,1,0.6,2.8,9,3141638.0
1603.7,4,1,0.7,0.4,1,3218353.0
1491.2,2,2,9.24,53.5,3,2853025.0
1211.4,3,2,9.24,59.2,3,2525052.0
1047.0,4,1,3.19,4.5,4,2499090.0
713.1,1,3,16.62,0.1,7,1684840.0
1522.4,4,3,5.69,15.6,5,3369515.0
852.3,5,3,20.33,15.7,10,2597531.0
1433.4,5,1,3.8,42.3,6,3267122.0
1307.8,2,1,1.13,5.3,3,2702940.0
1637.7,2,2,2.94,3.2,5,3614159.0
1294.3,5,1,19.68,14.4,2,2545348.0
1284.7,5,1,2.31,12.4,4,2845306.0
1656.2,3,1,15.73,19.0,3,3267141.0
1517.3,5,2,7.97,32.5,3,3104112.0
1510.7,2,2,2.92,12.3,4,2976157.0
1564.2,5,3,3.9,2.4,8,3793016.0
862.5,2,3,4.68,13.7,8,2374068.0
1664.9,1,1,5.48,7.0,1,3002404.0
1614.4,5,1,0.5,9.0,5,3564799.0
1044.2,2,2,13.56,48.1,2,1619502.0
1314.6,4,3,4.54,12.1,10,3578902.0
1386.2,3,3,13.38,2.4,6,3220496.0
1352.9,2,3,5.0,8.8,3,2621713.0
1516.9,5,1,2.82,3.9,10,3724200.0
1901.0,5,1,4.18,2.2,10,4654226.0
1778.6,1,1,8.85,18.7,9,3793291.0
940.7,4,2,1.97,14.9,9,2727504.0
1617.7,2,3,15.67,10.3,8,3586647.0
1865.1,4,2,3.14,8.3,2,3741350.0
1535.4,1,3,15.64,5.8,2,2923979.0
1781.8,3,1,10.63,1.4,2,3374441.0
2104.3,4,2,7.3,5.3,5,4400992.0
1758.3,1,2,3.15,27.3,10,4002574.0
1487.3,2,1,4.42,23.0,9,3268983.0
1765.8,3,3,9.1,53.8,7,3733751.0
1450.7,5,3,3.93,16.0,7,3330642.0
1408.4,1,3,6.7,12.1,3,2625567.0
1277.0,5,3,7.82,5.3,3,2806004.0
1947.2,3,1,3.6,1.2,10,4461236.0
1113.5,1,1,3.84,14.4,3,2284900.0
1936.3,1,1,1.1,10.0,1,3661247.0
1575.0,3,1,1.4,21.3,8,3737457.0
910.2,2,2,11.77,8.0,2,1864905.0
1528.7,1,2,9.17,63.6,7,3163612.0
665.0,3,2,0.5,7.6,9,2248075.0
1618.9,4,1,10.18,6.1,2,3183561.0
1709.8,5,3,0.5,30.7,1,3699319.0
1192.7,1,2,3.07,7.6,5,2619560.0
1443.2,4,2,0.5,30.7,10,3732606.0
2084.0,1,1,17.34,0.4,5,4094695.0
1223.0,2,3,17.94,17.7,1,2294554.0
1029.4,3,3,4.72,1.1,9,2794682.0
1918.6,1,3,2.49,2.4,3,3743418.0
2086.9,3,1,3.59,18.1,2,4014641.0
1401.3,1,3,7.18,5.1,7,3244653.0
1754.0,2,2,1.26,3.5,5,3663631.0
1869.5,2,2,2.91,24.3,4,3874410.0
1140.1,4,2,6.68,43.9,4,2572990.0
1230.1,2,1,2.52,4.0,9,2963428.0
1830.8,3,3,0.5,5.7,9,4198612.0
1989.8,2,1,3.54,18.8,1,3737022.0
1597.0,1,3,6.69,25.3,10,3701346.0
1092.1,2,1,18.82,80.0,7,2320025.0
2095.5,3,2,0.5,4.8,8,4872800.0
1214.2,1,1,3.88,12.2,5,2489759.0
1282.7,4,1,2.99,2.2,7,2885435.0
1519.8,4,1,1.39,6.0,8,3517163.0
1944.0,4,2,5.08,0.7,8,4387817.0
1698.9,1,1,0.89,3.6,9,3914267.0
1545.2,4,1,1.67,10.6,5,3601205.0
1562.2,2,2,7.61,2.7,2,2927265.0
1415.2,1,3,3.08,33.0,6,3141687.0
1595.3,1,1,25.0,18.6,1,2959260.0
514.7,1,2,2.44,0.4,10,1787616.0
1296.2,5,1,3.11,31.4,6,3095084.0
1484.5,3,2,1.79,56.8,3,2797559.0
997.1,5,3,1.35,10.5,3,2542158.0
1535.2,5,3,12.77,5.7,7,3678591.0
1328.4,5,1,6.91,4.6,4,2799925.0
2014.4,3,2,2.03,1.4,5,4312410.0
1950.6,5,3,6.02,10.1,6,4409460.0
1237.0,4,3,16.88,0.8,10,3082971.0
1347.2,1,2,0.5,10.5,6,2971044.0
1374.1,1,1,1.54,4.4,2,2833867.0
1241.9,2,3,1.12,9.7,3,2651838.0
1468.3,4,3,10.19,8.1,1,2915535.0
1134.6,3,3,0.99,5.5,3,2512947.0
1004.3,1,1,1.84,8.9,8,2641317.0
1617.9,5,3,3.92,9.6,4,3556638.0
1620.3,2,2,4.85,26.9,2,3131049.0
1118.5,2,1,8.26,16.4,4,2092834.0
1713.4,1,3,2.62,8.5,7,3853543.0
1178.9,4,2,3.82,35.3,9,3132827.0
1488.6,2,2,16.83,21.1,5,2942530.0
1687.1,1,1,1.76,1.2,5,3363795.0
1388.2,4,2,1.43,2.5,5,3204763.0
1559.2,1,1,6.2,1.3,10,3689830.0
1219.2,1,1,7.37,5.8,9,2713260.0
1331.2,4,1,2.68,8.6,7,3054130.0
1327.9,4,2,1.2,10.5,3,2888100.0
1138.7,4,1,7.55,28.6,2,2362809.0
1338.1,1,1,5.55,0.3,9,3115413.0
858.0,2,2,10.45,8.4,3,1800350.0
1228.1,3,1,9.3,7.9,8,2845595.0
1300.3,3,3,1.15,44.2,4,3000482.0
1310.3,1,2,8.93,4.1,5,2801865.0
1315.5,1,2,0.96,2.0,8,3079918.0
1378.4,2,2,9.96,2.3,5,2805890.0
1567.8,4,3,7.36,11.0,10,3714431.0
1706.1,1,1,4.22,7.4,2,3440279.0
1172.6,5,2,5.14,21.0,6,2790691.0
978.9,4,2,0.55,5.9,7,2560738.0
1035.3,1,2,0.5,2.1,1,2016130.0
1229.5,5,3,2.01,7.3,10,3292571.0
1276.8,2,3,8.61,32.2,9,3116034.0
1130.5,5,3,3.13,7.8,6,2814566.0
946.4,1,1,1.26,26.9,4,2063933.0
1240.4,3,1,9.0,7.0,2,2284644.0
1463.5,1,3,1.3,5.0,9,3645523.0
1608.3,3,1,8.45,22.4,6,3376911.0
1204.9,2,3,3.02,3.5,9,3007136.0
1255.5,2,1,3.11,4.0,2,2390750.0
1075.7,4,1,1.59,0.8,5,2416813.0
1389.0,4,3,11.52,3.1,6,3201936.0
1103.0,3,2,0.5,7.1,5,2714990.0
1600.6,3,2,0.78,7.7,6,3495540.0
774.9,2,1,5.05,8.2,3,1450887.0
1274.1,5,1,9.49,9.8,9,3087397.0
1505.4,3,1,0.5,12.7,2,2966240.0
1464.3,3,1,6.62,3.2,2,2712443.0
2342.6,5,1,6.78,14.3,5,4714508.0
1522.4,4,1,4.36,6.2,10,3681116.0
1048.6,4,3,3.33,19.9,3,2328750.0
1366.6,3,2,1.94,12.2,2,2590970.0
778.3,4,2,2.17,12.1,6,2176901.0
1371.8,4,3,5.61,17.4,6,3359390.0
1108.4,4,3,0.5,6.1,7,3050051.0
1720.4,2,2,4.4,8.4,4,3435370.0
1207.7,1,2,1.63,13.1,8,3015185.0
1359.1,3,1,3.14,8.2,3,2857337.0
1177.6,3,2,4.09,8.8,10,3111126.0
2008.6,2,1,10.84,4.8,1,3697687.0
1287.6,1,1,4.33,5.1,5,2823122.0
2041.4,1,2,1.29,18.0,6,4364235.0
1685.0,2,1,0.5,0.1,3,3306110.0
1568.7,5,1,4.93,1.5,2,3244814.0
1529.1,5,3,3.94,44.6,3,3402962.0
1537.8,1,2,5.57,3.1,3,3142271.0
725.3,5,3,3.08,8.1,7,2355898.0
1302.4,5,1,8.72,28.4,1,2213729.0
1695.8,5,1,12.64,0.0,4,3587153.0
1382.9,1,3,0.5,38.9,3,2869909.0
908.2,5,3,6.81,0.8,10,2863632.0
1381.7,3,3,0.5,2.8,7,3194209.0
1996.4,1,1,2.94,0.4,1,3619974.0
1836.4,2,2,3.1,11.0,8,4195815.0
1378.3,5,1,5.96,43.0,10,3345796.0
1733.0,4,3,2.17,27.4,7,3961342.0
1271.7,1,2,8.6,15.3,8,2967991.0
803.6,2,3,2.1,3.1,8,2266485.0
1076.4,3,1,2.1,30.6,9,2881822.0
1947.0,2,2,1.26,21.1,1,3546537.0
1304.1,5,2,5.76,4.7,9,3238540.0
1314.8,4,1,0.5,24.5,1,2601196.0
1295.1,5,3,2.26,31.5,3,2678399.0
2066.4,2,3,1.55,18.0,7,4614532.0
1969.1,1,3,1.3,1.6,8,4266558.0
2176.6,4,1,0.5,62.3,5,4578150.0
1344.3,4,3,1.06,1.2,1,2645073.0
1503.5,2,2,2.96,15.9,3,3119117.0
869.2,5,3,3.5,1.8,7,2239057.0
1916.9,2,3,1.57,35.4,2,3895416.0
991.3,4,2,5.25,6.5,2,2232782.0
1475.9,2,2,2.05,10.7,9,3480537.0
1015.9,4,3,2.29,3.0,6,2479654.0
1193.9,5,2,7.63,11.9,4,2715395.0
1107.0,1,1,4.01,41.9,10,2642356.0
1187.2,1,2,15.31,34.8,9,2856971.0
1211.3,2,1,2.23,1.0,7,2766979.0
1208.1,4,2,8.8,7.1,7,2878597.0
1691.7,1,1,6.7,4.7,8,3639636.0
1013.3,4,1,11.04,9.8,3,2051996.0
1477.2,5,3,15.71,26.9,2,3172267.0
1826.3,2,2,0.5,20.1,1,3582484.0
1220.4,4,2,0.5,6.3,2,2417187.0
1148.7,2,2,5.61,7.2,3,2270621.0
1319.3,4,1,2.47,15.9,5,3048843.0
1812.9,4,3,8.55,3.2,8,4245191.0
1467.9,5,2,0.5,1.6,3,3014799.0
1214.1,2,3,8.22,4.2,7,2955853.0
1569.4,3,3,0.73,2.0,5,3511495.0
1014.2,4,1,1.71,6.5,5,2189836.0
1638.5,4,2,17.38,41.6,8,3646267.0
1543.0,1,3,0.5,1.9,10,3784448.0
1292.3,2,2,2.15,25.6,5,2842422.0
1106.5,3,2,0.5,11.5,10,2900124.0
1089.7,5,2,9.61,15.0,7,2635099.0
1587.2,3,3,6.07,2.8,10,3801471.0
1830.1,5,1,8.06,2.5,8,4074819.0
1176.9,3,1,3.75,2.7,8,2849578.0
1560.4,3,3,2.21,16.5,3,3213027.0
669.5,2,2,0.5,20.7,4,1713207.0
1195.4,1,2,1.63,37.9,8,3096103.0
1389.1,3,1,3.61,7.6,5,3124060.0
1081.6,4,3,5.46,9.3,1,2356841.0
1072.2,4,3,1.3,9.5,7,2725924.0
1166.3,4,1,0.75,4.7,3,2424667.0
1502.3,1,3,1.13,6.0,2,3077842.0
1334.4,3,3,2.19,28.1,10,3436753.0
616.6,5,1,0.8,6.3,5,1864602.0
657.8,5,1,0.85,30.5,1,1354480.0
1187.6,2,3,0.5,5.5,9,3189620.0
1560.2,1,3,9.71,6.2,10,3687538.0
500.0,3,1,1.24,12.3,5,1401494.0
1225.1,4,1,8.63,1.6,6,2778325.0
1215.8,1,2,2.88,38.3,7,2864970.0
1885.9,1,3,5.0,25.8,9,4309095.0
1265.2,3,3,0.5,16.7,5,2879155.0
1534.0,2,1,4.38,66.5,4,3106836.0
1449.4,2,1,1.71,0.2,3,2984729.0
654.3,2,2,0.5,7.9,5,1842475.0
1668.9,4,2,11.94,29.3,10,4083591.0
1475.4,4,1,4.63,8.5,10,3874178.0
1577.9,3,3,1.38,0.1,3,3242182.0
2774.2,2,2,2.72,2.6,5,5696808.0
670.6,3,1,2.21,8.5,8,2030885.0
2003.6,2,1,6.03,16.5,2,3643331.0
1299.4,1,1,4.68,2.7,4,2593488.0
1500.6,5,3,0.5,8.9,8,3771907.0
1384.1,5,1,1.1,0.2,5,3243369.0
1251.5,2,1,3.25,9.7,8,2877256.0
1200.6,3,3,2.95,33.9,6,2726214.0
1515.3,4,1,3.64,13.6,1,2860246.0
869.0,2,1,6.27,8.7,5,1906068.0
1662.7,2,2,5.73,2.7,10,3709685.0
1254.3,4,1,2.33,3.4,2,2310184.0
1004.5,2,3,10.5,1.2,7,2439258.0
1242.5,1,2,0.5,20.3,10,3232998.0
1840.0,4,1,4.39,1.2,4,3863140.0
1212.6,1,3,14.95,7.3,2,2174382.0
1525.5,5,1,3.98,20.8,1,2813089.0
1144.2,4,2,3.04,18.7,5,2589976.0
1665.3,4,3,0.72,12.9,10,4134882.0
1639.9,3,2,8.31,12.7,8,3848821.0
2047.0,3,3,2.34,1.4,8,4656681.0
1338.6,4,3,6.04,2.9,10,3429692.0
1634.0,5,1,1.1,11.5,2,3366170.0
1434.3,2,3,0.5,6.4,6,3183529.0
1853.6,3,3,1.82,0.3,7,4152717.0
1148.4,5,1,1.65,24.0,10,3132312.0
1660.8,5,3,10.34,15.9,1,3413094.0
1331.9,3,3,10.0,5.9,5,2995596.0
1377.5,2,3,3.82,1.6,6,3025881.0
1432.1,3,3,0.5,13.4,7,3316108.0
1488.3,5,1,1.3,6.4,9,3651358.0
1359.3,1,1,5.09,4.4,3,2495288.0
1475.1,3,2,0.53,19.2,8,3503961.0
1952.3,5,3,6.03,6.0,10,4602803.0
1744.9,3,1,0.5,2.2,3,3609856.0
1704.2,5,3,5.74,9.9,9,4154738.0
1240.6,2,1,9.31,26.4,8,2918178.0
1088.8,5,2,3.17,28.4,9,2749440.0
1734.4,4,3,8.83,28.4,5,3539101.0
1706.6,1,2,7.61,8.2,9,3785319.0
1915.4,5,2,5.56,23.5,3,3949982.0
1188.6,3,2,2.95,28.5,7,2932188.0
1319.7,3,1,1.59,9.2,3,2717355.0
826.2,5,3,9.86,5.8,6,2490270.0
1262.6,4,1,5.23,18.2,8,3263588.0
1748.8,5,1,8.0,35.2,2,3562541.0
1236.7,2,3,4.01,53.7,8,3063989.0
1624.2,4,3,0.94,5.1,1,3307506.0
1333.3,5,3,19.42,46.9,4,2898962.0
1513.4,1,3,1.01,10.4,7,3233244.0
998.3,4,1,12.11,5.5,1,1814826.0
1429.8,5,3,1.17,66.8,6,3290411.0
500.0,1,3,2.34,31.5,10,1855147.0
1334.6,5,3,2.9,17.7,6,3154442.0
829.3,2,2,12.72,33.8,7,2117806.0
1822.1,3,3,10.96,17.2,9,3907917.0
1672.1,5,3,8.66,8.7,7,3883890.0
1563.3,4,1,2.36,44.4,3,3180447.0
1932.4,5,2,0.5,49.6,4,4026948.0
1067.9,5,1,5.72,5.7,1,2262349.0
2011.6,5,2,2.65,6.6,5,4154877.0
1726.3,5,1,7.07,7.2,7,3834846.0
1317.2,4,1,7.92,25.9,3,2727720.0
1797.5,4,3,2.9,23.5,6,3848283.0
1012.8,5,3,6.89,61.2,3,1985206.0
1111.4,3,2,9.16,9.4,4,2276812.0
1187.0,5,2,13.19,20.0,5,2690651.0
1214.9,4,2,4.37,29.1,6,2811074.0
1030.2,2,3,7.54,3.8,6,2454017.0
1828.1,5,1,3.41,14.5,1,3454931.0
1309.4,5,2,0.5,11.9,8,3175840.0
1523.4,5,3,0.84,20.4,3,3297378.0
1200.4,5,3,0.69,17.8,4,2777951.0
762.8,1,1,0.94,25.1,8,2179568.0
1494.5,5,1,0.5,5.6,5,3279377.0
730.7,4,3,9.78,3.7,6,1750702.0
1376.0,4,1,4.11,24.5,1,2341949.0
921.1,1,1,2.42,6.7,8,2328034.0
2095.5,5,3,2.64,5.1,5,4483772.0
1719.0,3,2,3.11,6.2,1,3269053.0
1437.0,5,2,0.5,1.0,7,3418243.0
1842.3,4,3,1.61,22.3,2,3506007.0
1103.8,2,2,9.54,18.8,6,2296181.0
1590.2,2,3,6.81,12.1,3,3233686.0
1469.9,3,3,4.14,18.9,6,3277638.0
1492.4,5,1,3.28,7.0,9,3617117.0
1845.3,1,2,1.5,5.3,6,3730327.0
1656.4,5,3,3.19,29.7,1,3163923.0
1501.1,3,2,4.55,8.2,6,3339548.0
820.8,3,2,6.24,3.3,3,1863914.0
1064.0,3,2,0.91,20.7,4,2396706.0
1357.1,2,3,8.39,6.1,4,3021482.0
1432.7,5,1,2.12,3.6,9,3507176.0
1004.4,5,2,3.5,0.4,8,2886676.0
2244.1,1,3,4.68,52.9,7,4677667.0
1930.7,3,2,3.35,9.4,5,4043784.0
1610.7,3,1,4.24,2.6,10,3978651.0
1425.2,4,2,0.59,21.3,4,3047093.0
1325.7,4,3,2.83,32.8,3,2781889.0
1066.8,2,2,1.65,11.3,1,1951576.0
1427.1,5,2,0.5,0.4,9,3761192.0
1490.2,1,2,1.06,6.8,8,3505994.0
965.4,1,1,4.61,4.2,1,1930917.0
1517.0,3,2,1.1,15.2,2,3077530.0
1345.7,1,3,1.0,11.0,1,2739832.0
732.3,3,2,4.02,6.6,1,1418638.0
1098.9,5,2,11.75,15.7,9,3029857.0
1255.2,1,2,7.77,13.2,5,2630590.0
2060.7,3,1,11.77,35.5,3,3954048.0
1594.8,5,3,4.37,13.6,2,3350797.0
932.6,5,2,2.64,10.6,8,2882752.0
1570.1,3,3,6.54,26.0,8,3732158.0
858.4,3,3,1.51,3.4,6,2375519.0
1778.9,2,1,0.5,4.2,2,3412298.0
1235.1,5,3,2.11,23.0,1,2566354.0
1367.2,3,2,1.78,8.8,6,3122690.0
1864.0,5,1,5.63,7.9,1,3751220.0
949.5,1,1,4.01,32.7,6,2175657.0
911.0,4,3,0.74,14.1,10,2933915.0
1195.7,4,1,11.96,24.4,2,2208202.0
1763.4,3,3,4.5,24.9,7,4079881.0
868.2,3,3,3.06,1.9,10,2513078.0
500.0,5,1,13.84,15.9,2,1261544.0
1242.1,3,2,0.51,45.7,2,2437398.0
1593.1,5,3,7.79,9.8,6,3669586.0
1820.1,3,1,2.27,19.8,4,3595889.0
1237.9,5,1,5.94,12.5,6,3021262.0
1256.0,3,3,13.35,3.4,8,3158286.0
1803.9,2,3,3.65,3.3,10,4173805.0
745.6,5,3,0.5,8.5,3,1976865.0
1264.0,2,3,0.5,9.9,5,2997721.0
1466.6,2,2,2.01,10.5,5,3060531.0
1557.2,2,2,7.61,46.5,10,3553943.0
1221.6,2,2,1.7,1.6,9,2978764.0
1412.1,1,2,2.04,7.2,7,3065888.0
529.1,4,1,7.67,10.8,9,1705601.0
1169.6,1,3,0.62,49.5,8,2998025.0
1558.7,3,1,9.38,10.5,3,3159624.0
1056.2,3,1,1.54,22.4,2,1964719.0
1420.6,4,2,0.5,20.8,3,2966711.0
1556.4,4,1,0.62,12.5,6,3373449.0
1280.1,4,2,15.24,2.1,10,3387804.0
1459.7,2,3,3.0,3.7,4,3040795.0
1063.0,1,2,1.48,4.1,1,1873672.0
1327.7,3,3,3.68,0.6,10,3456907.0
1613.6,1,2,5.73,7.2,10,3869203.0
1454.9,1,1,1.92,14.1,9,3313192.0
1194.7,1,1,6.46,2.3,6,2615319.0
1478.5,4,2,1.45,2.9,1,2835656.0
1650.1,4,3,0.6,18.4,3,3624351.0
682.5,3,3,3.99,2.8,1,1406999.0
1805.7,3,2,0.82,2.2,9,4140075.0
1282.3,3,1,14.11,57.1,4,2600517.0
1548.9,1,3,0.5,0.2,2,3068558.0
1819.0,4,2,7.05,5.9,4,3834683.0
919.9,2,3,1.64,0.5,2,2117910.0
1151.7,1,1,9.36,27.3,6,2666860.0
1299.0,5,3,0.5,13.1,6,3122290.0
1125.7,1,2,15.29,0.7,7,2639538.0
2007.2,4,3,0.53,14.3,9,4843737.0
1100.1,5,3,7.75,2.0,9,3170945.0
1205.6,1,1,3.64,10.3,4,2400461.0
1471.5,4,1,2.81,16.6,9,3644589.0
979.2,4,1,1.64,2.4,8,2687208.0
1261.5,2,1,9.21,10.3,1,2445139.0
1511.1,1,2,1.11,9.2,7,3558305.0
1283.5,4,3,6.39,37.1,7,2935866.0
1367.3,3,3,2.95,80.0,10,3339846.0
1214.7,4,3,25.0,15.9,4,2725820.0
869.9,2,3,4.73,29.0,7,2269205.0
1512.6,4,2,0.55,15.6,10,3560297.0
2014.2,1,1,2.72,31.3,10,4289222.0
1406.4,1,3,0.5,8.5,5,3176552.0
1478.8,5,3,1.68,14.0,5,3466561.0
1642.5,1,1,2.1,28.0,5,3222961.0
955.7,5,1,9.59,37.5,6,2465575.0
1995.9,3,3,9.1,0.4,7,4299722.0
1470.8,2,1,0.5,1.6,5,3073467.0
1971.1,3,3,3.8,40.1,9,4388554.0
1143.4,5,3,1.27,12.6,9,2987274.0
2036.3,4,3,1.93,69.4,7,4358748.0
1671.3,4,3,0.5,23.6,10,3916434.0
1593.6,3,3,6.93,25.6,3,3214662.0
1481.9,4,3,15.04,7.3,4,3207609.0
1313.0,5,1,1.24,4.5,4,2768051.0
1820.2,2,2,2.09,13.7,7,3984252.0
1449.1,1,2,1.16,31.7,2,2722750.0
711.5,5,3,13.3,19.4,5,1958104.0
1009.0,5,1,0.5,9.6,4,2122614.0
1335.0,1,3,4.38,21.0,10,3412156.0
1508.5,1,1,10.23,17.6,9,3220946.0
1380.2,2,3,1.03,36.6,1,2657685.0
1826.6,2,3,4.46,4.6,10,4190551.0
717.1,2,2,0.5,1.9,3,1650907.0
1450.3,4,1,8.43,9.5,6,3035897.0
763.7,5,1,1.6,6.7,4,2128403.0
1665.9,1,2,22.44,55.3,3,2973668.0
1366.9,5,2,12.76,0.1,6,2993149.0
1546.9,5,2,6.59,40.6,3,3394337.0
1097.6,2,2,3.43,46.5,7,2659265.0
1847.8,2,1,7.27,0.8,1,3262818.0
1764.6,5,1,0.7,33.1,9,4159340.0
1604.2,2,2,1.86,9.5,10,3844910.0
1354.7,4,3,0.5,21.8,2,2650403.0
1603.0,1,3,5.18,1.2,4,3193567.0
1152.6,5,3,8.19,46.6,6,2752519.0
1699.4,1,3,14.62,14.0,6,3719220.0
1977.3,4,1,5.8,34.3,8,4315286.0
1774.7,2,1,6.59,16.8,8,3884154.0
1144.6,3,1,11.29,11.5,4,2328147.0
1526.5,4,3,13.77,2.8,6,3539220.0
947.4,3,2,3.38,2.9,9,2736457.0
1600.3,1,3,0.58,9.6,7,3716309.0
1557.7,5,1,3.14,30.7,8,3675264.0
745.6,2,3,4.06,1.8,8,1965696.0
993.4,4,2,4.99,80.0,2,2145049.0
1300.9,2,2,22.68,31.3,7,2911062.0
1294.7,3,3,12.48,7.5,3,2638388.0
976.7,3,1,2.52,4.4,7,2531017.0
1536.1,5,1,0.6,38.3,2,3157762.0
1488.0,3,1,1.21,2.0,1,2760205.0
1332.0,5,3,0.95,6.4,9,3451225.0
1135.5,4,1,2.2,1.3,10,2858986.0
1767.0,5,3,10.46,46.0,10,4219477.0
1979.4,3,1,2.88,14.4,1,3883852.0
1230.8,1,2,4.19,6.1,1,2098723.0
1185.7,5,2,0.99,4.8,3,2667767.0
1571.9,2,1,3.39,8.8,1,3025285.0
1274.7,1,3,10.34,1.4,7,3024965.0
1351.2,5,1,7.42,33.0,7,3065145.0
1658.9,2,3,0.5,10.7,8,3731511.0
731.7,1,2,9.91,19.4,2,1375061.0
1861.4,5,3,1.6,4.0,7,4391316.0
1425.4,4,1,5.48,10.5,9,3260918.0
1256.0,2,2,0.79,3.6,10,3135597.0
1368.8,4,3,5.61,25.4,5,2999897.0
1386.9,3,3,0.5,22.4,10,3468050.0
794.1,5,2,4.59,2.4,3,1883202.0
1923.2,5,1,5.19,1.2,9,4590770.0
1414.5,2,2,1.4,26.1,1,2567711.0
1555.1,5,1,13.82,1.7,3,3147673.0
1733.0,3,1,0.5,11.9,2,3429846.0
1042.6,5,3,11.11,11.5,2,2183089.0
1565.7,1,1,2.41,3.4,3,2901270.0
1306.3,4,1,6.26,13.4,10,3254818.0
1696.4,3,2,5.27,10.5,7,3689550.0
655.5,3,2,0.92,10.7,6,1948883.0
1365.3,4,1,1.92,6.7,9,3460581.0
1189.0,4,3,3.77,27.3,10,3012424.0
1551.3,3,2,9.37,1.3,10,3708944.0
1564.5,4,3,15.49,8.7,3,3132540.0
1152.3,2,2,0.5,4.5,5,2889016.0
1150.7,4,2,2.17,28.3,9,3063154.0
1361.3,1,1,5.52,3.8,3,2553949.0
1086.2,1,2,3.75,21.9,8,2577175.0
1694.7,2,2,14.33,14.2,9,3794234.0
1270.8,4,3,0.5,31.2,7,3184156.0
500.0,1,2,2.88,13.5,6,1515641.0
1268.8,5,2,5.53,12.2,6,3015745.0
1036.5,4,3,1.23,24.2,6,2588439.0
829.1,2,1,6.47,12.4,5,1915436.0
966.9,4,1,0.5,27.9,7,2512112.0
1438.3,3,2,3.0,0.8,7,3125911.0
1865.0,3,2,5.64,10.3,7,4058811.0
1509.6,1,3,1.55,25.1,3,2981687.0
1187.7,3,1,0.5,28.3,6,2591282.0
1559.6,2,1,15.74,26.9,9,3830985.0
1239.3,1,1,12.26,13.9,9,2986368.0
1156.9,2,3,13.04,76.7,4,2388442.0
996.0,2,3,19.2,3.0,9,2569275.0
